canton_id,canton,sfo_commune_id,commune,income_tax_canton,income_tax_commune,income_tax_church_protestant,income_tax_church_roman_catholic,income_tax_church_christian_catholic,wealth_tax_canton,wealth_tax_commune,wealth_tax_church_protestant,wealth_tax_church_roman_catholic,wealth_tax_church_christian_catholic,profit_canton,profit_commune,profit_church,capital_canton,capital_commune,capital_church
2,BE,567,Reichenbach im Kandertal,297.50,177.00,23.00,23.00,23.00,297.50,177.00,23.00,23.00,23.00,262.00,177.00,23.00,262.00,177.00,23.00
2,BE,336,Reisiswil,297.50,179.00,19.00,19.00,27.60,297.50,179.00,19.00,19.00,27.60,262.00,179.00,19.00,262.00,179.00,19.00
2,BE,441,Renan (BE),297.50,204.00,30.60,19.70,30.60,297.50,204.00,30.60,19.70,30.60,262.00,204.00,27.11,262.00,204.00,27.11
2,BE,767,Reutigen,297.50,175.00,23.00,23.00,23.00,297.50,175.00,23.00,23.00,23.00,262.00,175.00,23.00,262.00,175.00,23.00
2,BE,879,Riggisberg,297.50,180.00,20.70,19.50,27.60,297.50,180.00,20.70,19.50,27.60,262.00,180.00,20.63,262.00,180.00,20.63
2,BE,590,Ringgenberg (BE),297.50,180.00,19.00,20.70,23.00,297.50,180.00,19.00,20.70,23.00,262.00,180.00,19.29,262.00,180.00,19.29
2,BE,704,Roches (BE),297.50,194.00,23.00,20.70,30.60,297.50,194.00,23.00,20.70,30.60,262.00,194.00,21.60,262.00,194.00,21.60
2,BE,337,Roggwil (BE),297.50,161.00,19.00,19.00,27.60,297.50,161.00,19.00,19.00,27.60,262.00,161.00,19.05,262.00,161.00,19.05
2,BE,338,Rohrbach,297.50,135.00,18.40,19.00,27.60,297.50,135.00,18.40,19.00,27.60,262.00,135.00,18.49,262.00,135.00,18.49
2,BE,339,Rohrbachgraben,297.50,194.00,18.40,19.00,27.60,297.50,194.00,18.40,19.00,27.60,262.00,194.00,18.43,262.00,194.00,18.43
2,BE,442,Romont (BE),297.50,160.00,18.00,23.00,30.60,297.50,160.00,18.00,23.00,30.60,262.00,160.00,20.02,262.00,160.00,20.02
2,BE,623,Rubigen,297.50,144.00,18.40,18.00,27.60,297.50,144.00,18.40,18.00,27.60,262.00,144.00,18.37,262.00,144.00,18.37
2,BE,421,Rumendingen,297.50,100.00,20.70,20.70,27.60,297.50,100.00,20.70,20.70,27.60,262.00,100.00,20.70,262.00,100.00,20.70
2,BE,987,Rumisberg,297.50,189.00,20.70,19.00,27.60,297.50,189.00,20.70,19.00,27.60,262.00,189.00,20.32,262.00,189.00,20.32
2,BE,904,Röthenbach im Emmental,297.50,200.00,23.00,27.00,27.60,297.50,200.00,23.00,27.00,27.60,262.00,200.00,23.12,262.00,200.00,23.12
2,BE,905,Rüderswil,297.50,174.00,18.40,27.00,27.60,297.50,174.00,18.40,27.00,27.60,262.00,174.00,18.76,262.00,174.00,18.76
2,BE,420,Rüdtligen-Alchenflüh,297.50,145.00,16.00,19.00,27.60,297.50,145.00,16.00,19.00,27.60,262.00,145.00,16.66,262.00,145.00,16.66
2,BE,880,Rüeggisberg,297.50,185.00,26.50,19.50,27.60,297.50,185.00,26.50,19.50,27.60,262.00,185.00,26.13,262.00,185.00,26.13
2,BE,956,Rüegsau,297.50,179.00,16.00,20.70,27.60,297.50,179.00,16.00,20.70,27.60,262.00,179.00,16.30,262.00,179.00,16.30
2,BE,853,Rüschegg,297.50,174.00,20.70,19.00,27.60,297.50,174.00,20.70,19.00,27.60,262.00,174.00,20.59,262.00,174.00,20.59
2,BE,393,Rüti bei Büren,297.50,185.00,27.90,20.00,28.00,297.50,185.00,27.90,20.00,28.00,262.00,185.00,26.69,262.00,185.00,26.69
2,BE,422,Rüti bei Lyssach,297.50,179.00,16.00,20.70,27.60,297.50,179.00,16.00,20.70,27.60,262.00,179.00,16.16,262.00,179.00,16.16
2,BE,340,Rütschelen,297.50,160.00,17.50,19.00,27.60,297.50,160.00,17.50,19.00,27.60,262.00,160.00,17.68,262.00,160.00,17.68
2,BE,843,Saanen,297.50,110.00,15.30,13.77,23.00,297.50,110.00,15.30,13.77,23.00,262.00,110.00,14.95,262.00,110.00,14.95
2,BE,746,Safnern,297.50,140.00,19.00,23.00,28.00,297.50,140.00,19.00,23.00,28.00,262.00,140.00,19.90,262.00,140.00,19.90
2,BE,706,Saicourt,297.50,195.00,23.00,23.00,30.60,297.50,195.00,23.00,23.00,30.60,262.00,195.00,23.02,262.00,195.00,23.02
2,BE,443,Saint-Imier,297.50,175.00,25.60,19.70,30.60,297.50,175.00,25.60,19.70,30.60,262.00,175.00,22.24,262.00,175.00,22.24
2,BE,449,Sauge,297.50,190.00,18.00,23.00,30.60,297.50,190.00,18.00,23.00,30.60,262.00,190.00,19.35,262.00,190.00,19.35
2,BE,707,Saules (BE),297.50,194.00,23.00,23.00,30.60,297.50,194.00,23.00,23.00,30.60,262.00,194.00,23.00,262.00,194.00,23.00
2,BE,591,Saxeten,297.50,169.00,18.40,20.70,23.00,297.50,169.00,18.40,20.70,23.00,262.00,169.00,18.77,262.00,169.00,18.77
2,BE,906,Schangnau,297.50,210.00,23.00,27.00,27.60,297.50,210.00,23.00,27.00,27.60,262.00,210.00,23.20,262.00,210.00,23.20
2,BE,786,Schattenhalb,297.50,194.00,23.00,20.00,23.00,297.50,194.00,23.00,20.00,23.00,262.00,194.00,22.50,262.00,194.00,22.50
2,BE,708,Schelten,297.50,220.00,23.00,27.64,30.60,297.50,220.00,23.00,27.64,30.60,262.00,220.00,24.72,262.00,220.00,24.72
2,BE,747,Scheuren,297.50,178.00,19.00,20.00,28.00,297.50,178.00,19.00,20.00,28.00,262.00,178.00,19.24,262.00,178.00,19.24
2,BE,748,Schwadernau,297.50,185.00,20.00,20.00,28.00,297.50,185.00,20.00,20.00,28.00,262.00,185.00,20.00,262.00,185.00,20.00
2,BE,592,Schwanden bei Brienz,297.50,175.00,23.00,20.00,23.00,297.50,175.00,23.00,20.00,23.00,262.00,175.00,22.58,262.00,175.00,22.58
2,BE,855,Schwarzenburg,297.50,186.00,23.00,19.00,27.60,297.50,186.00,23.00,19.00,27.60,262.00,186.00,22.58,262.00,186.00,22.58
2,BE,341,Schwarzhäusern,297.50,160.00,18.40,19.00,27.60,297.50,160.00,18.40,19.00,27.60,262.00,160.00,18.46,262.00,160.00,18.46
2,BE,311,Schüpfen,297.50,174.00,21.00,20.00,28.00,297.50,174.00,21.00,20.00,28.00,262.00,174.00,20.88,262.00,174.00,20.88
2,BE,988,Seeberg,297.50,175.00,23.00,19.00,27.60,297.50,175.00,23.00,19.00,27.60,262.00,175.00,22.61,262.00,175.00,22.61
2,BE,312,Seedorf (BE),297.50,174.00,20.70,20.00,28.00,297.50,174.00,20.70,20.00,28.00,262.00,174.00,20.65,262.00,174.00,20.65
2,BE,709,Seehof,297.50,174.00,23.00,32.20,30.60,297.50,174.00,23.00,32.20,30.60,262.00,174.00,24.98,262.00,174.00,24.98
2,BE,883,Seftigen,297.50,174.00,25.30,19.50,23.00,297.50,174.00,25.30,19.50,23.00,262.00,174.00,24.67,262.00,174.00,24.67
2,BE,907,Signau,297.50,194.00,18.40,27.00,27.60,297.50,194.00,18.40,27.00,27.60,262.00,194.00,18.92,262.00,194.00,18.92
2,BE,938,Sigriswil,297.50,166.00,18.40,19.50,23.00,297.50,166.00,18.40,19.50,23.00,262.00,166.00,18.57,262.00,166.00,18.57
2,BE,499,Siselen,297.50,180.00,23.00,20.00,28.00,297.50,180.00,23.00,20.00,28.00,262.00,180.00,22.54,262.00,180.00,22.54
2,BE,444,Sonceboz-Sombeval,297.50,172.00,20.20,19.70,30.60,297.50,172.00,20.20,19.70,30.60,262.00,172.00,20.04,262.00,172.00,20.04
2,BE,445,Sonvilier,297.50,207.00,23.00,19.70,30.60,297.50,207.00,23.00,19.70,30.60,262.00,207.00,21.85,262.00,207.00,21.85
2,BE,711,Sorvilier,297.50,180.00,25.30,23.00,30.60,297.50,180.00,25.30,23.00,30.60,262.00,180.00,24.48,262.00,180.00,24.48
2,BE,768,Spiez,297.50,165.00,17.40,23.00,23.00,297.50,165.00,17.40,23.00,23.00,262.00,165.00,18.39,262.00,165.00,18.39
2,BE,793,St. Stephan,297.50,184.00,23.00,13.77,23.00,297.50,184.00,23.00,13.77,23.00,262.00,184.00,22.07,262.00,184.00,22.07
2,BE,939,Steffisburg,297.50,162.00,24.15,19.50,23.00,297.50,162.00,24.15,19.50,23.00,262.00,162.00,23.36,262.00,162.00,23.36
2,BE,358,Stettlen,297.50,157.00,20.70,19.00,27.60,297.50,157.00,20.70,19.00,27.60,262.00,157.00,20.31,262.00,157.00,20.31
2,BE,770,Stocken-Höfen,297.50,179.00,24.60,19.50,23.00,297.50,179.00,24.60,19.50,23.00,262.00,179.00,24.15,262.00,179.00,24.15
2,BE,749,Studen (BE),297.50,172.00,20.00,20.00,28.00,297.50,172.00,20.00,20.00,28.00,262.00,172.00,20.03,262.00,172.00,20.03
2,BE,957,Sumiswald,297.50,179.00,23.00,19.00,27.60,297.50,179.00,23.00,19.00,27.60,262.00,179.00,22.73,262.00,179.00,22.73
2,BE,750,Sutz-Lattrigen,297.50,170.00,23.00,23.00,28.00,297.50,170.00,23.00,23.00,28.00,262.00,170.00,23.01,262.00,170.00,23.01
2,BE,713,Tavannes,297.50,192.00,23.00,23.00,30.60,297.50,192.00,23.00,23.00,30.60,262.00,192.00,23.06,262.00,192.00,23.06
2,BE,940,Teuffenthal (BE),297.50,180.00,25.30,19.50,23.00,297.50,180.00,25.30,19.50,23.00,262.00,180.00,25.13,262.00,180.00,25.13
2,BE,941,Thierachern,297.50,181.00,20.00,19.50,23.00,297.50,181.00,20.00,19.50,23.00,262.00,181.00,19.94,262.00,181.00,19.94
2,BE,942,Thun,297.50,166.00,20.70,19.50,23.00,297.50,166.00,20.70,19.50,23.00,262.00,166.00,20.46,262.00,166.00,20.46
2,BE,342,Thunstetten,297.50,170.00,18.40,19.00,27.60,297.50,170.00,18.40,19.00,27.60,262.00,170.00,18.57,262.00,170.00,18.57
2,BE,889,Thurnen,297.50,185.00,18.40,19.00,27.60,297.50,185.00,18.40,19.00,27.60,262.00,185.00,18.46,262.00,185.00,18.46
2,BE,989,Thörigen,297.50,175.00,17.00,19.00,27.60,297.50,175.00,17.00,19.00,27.60,262.00,175.00,17.30,262.00,175.00,17.30
2,BE,884,Toffen,297.50,160.00,18.40,19.00,27.60,297.50,160.00,18.40,19.00,27.60,262.00,160.00,18.50,262.00,160.00,18.50
2,BE,958,Trachselwald,297.50,188.00,23.00,19.00,27.60,297.50,188.00,23.00,19.00,27.60,262.00,188.00,22.80,262.00,188.00,22.80
2,BE,446,Tramelan,297.50,194.00,25.00,25.00,30.60,297.50,194.00,25.00,25.00,30.60,262.00,194.00,25.01,262.00,194.00,25.01
2,BE,500,Treiten,297.50,140.00,18.00,20.00,28.00,297.50,140.00,18.00,20.00,28.00,262.00,140.00,18.43,262.00,140.00,18.43
2,BE,908,Trub,297.50,184.00,23.00,27.00,27.60,297.50,184.00,23.00,27.00,27.60,262.00,184.00,23.15,262.00,184.00,23.15
2,BE,909,Trubschachen,297.50,199.00,18.40,27.00,27.60,297.50,199.00,18.40,27.00,27.60,262.00,199.00,19.33,262.00,199.00,19.33
2,BE,501,Tschugg,297.50,159.00,20.70,20.00,28.00,297.50,159.00,20.70,20.00,28.00,262.00,159.00,20.56,262.00,159.00,20.56
2,BE,756,Twann-Tüscherz,297.50,165.00,16.83,23.00,28.00,297.50,165.00,16.83,23.00,28.00,262.00,165.00,18.35,262.00,165.00,18.35
2,BE,751,Täuffelen,297.50,159.00,16.10,20.00,28.00,297.50,159.00,16.10,20.00,28.00,262.00,159.00,16.88,262.00,159.00,16.88
2,BE,943,Uebeschi,297.50,190.00,20.00,19.50,23.00,297.50,190.00,20.00,19.50,23.00,262.00,190.00,19.98,262.00,190.00,19.98
2,BE,944,Uetendorf,297.50,148.00,20.00,19.50,23.00,297.50,148.00,20.00,19.50,23.00,262.00,148.00,19.94,262.00,148.00,19.94
2,BE,945,Unterlangenegg,297.50,185.00,25.30,19.50,23.00,297.50,185.00,25.30,19.50,23.00,262.00,185.00,24.95,262.00,185.00,24.95
2,BE,593,Unterseen,297.50,170.00,18.40,20.70,23.00,297.50,170.00,18.40,20.70,23.00,262.00,170.00,18.94,262.00,170.00,18.94
2,BE,344,Ursenbach,297.50,175.00,23.00,19.00,27.60,297.50,175.00,23.00,19.00,27.60,262.00,175.00,22.65,262.00,175.00,22.65
2,BE,551,Urtenen-Schönbühl,297.50,150.00,21.80,19.00,27.60,297.50,150.00,21.80,19.00,27.60,262.00,150.00,21.03,262.00,150.00,21.03
2,BE,885,Uttigen,297.50,163.00,18.50,19.50,23.00,297.50,163.00,18.50,19.50,23.00,262.00,163.00,18.62,262.00,163.00,18.62
2,BE,552,Utzenstorf,297.50,172.00,19.00,19.00,27.60,297.50,172.00,19.00,19.00,27.60,262.00,172.00,19.03,262.00,172.00,19.03
2,BE,717,Valbirse,297.50,200.00,23.00,23.00,30.60,297.50,200.00,23.00,23.00,30.60,262.00,200.00,23.01,262.00,200.00,23.01
2,BE,359,Vechigen,297.50,154.00,19.70,19.00,27.60,297.50,154.00,19.70,19.00,27.60,262.00,154.00,19.60,262.00,154.00,19.60
2,BE,448,Villeret,297.50,179.00,21.85,19.70,30.60,297.50,179.00,21.85,19.70,30.60,262.00,179.00,21.10,262.00,179.00,21.10
2,BE,502,Vinelz,297.50,169.00,18.40,20.00,28.00,297.50,169.00,18.40,20.00,28.00,262.00,169.00,18.68,262.00,169.00,18.68
2,BE,946,Wachseldorn,297.50,184.00,25.30,19.50,23.00,297.50,184.00,25.30,19.50,23.00,262.00,184.00,25.19,262.00,184.00,25.19
2,BE,888,Wald (BE),297.50,159.00,27.50,19.00,27.60,297.50,159.00,27.50,19.00,27.60,262.00,159.00,26.52,262.00,159.00,26.52
2,BE,626,Walkringen,297.50,187.00,27.60,19.00,27.60,297.50,187.00,27.60,19.00,27.60,262.00,187.00,26.91,262.00,187.00,26.91
2,BE,990,Walliswil bei Niederbipp,297.50,90.00,18.40,19.00,27.60,297.50,90.00,18.40,19.00,27.60,262.00,90.00,18.57,262.00,90.00,18.57
2,BE,991,Walliswil bei Wangen,297.50,150.00,19.55,19.00,27.60,297.50,150.00,19.55,19.00,27.60,262.00,150.00,19.49,262.00,150.00,19.49
2,BE,754,Walperswil,297.50,165.00,18.36,20.00,28.00,297.50,165.00,18.36,20.00,28.00,262.00,165.00,18.65,262.00,165.00,18.65
2,BE,959,Walterswil (BE),297.50,186.00,23.00,19.00,27.60,297.50,186.00,23.00,19.00,27.60,262.00,186.00,22.77,262.00,186.00,22.77
2,BE,992,Wangen an der Aare,297.50,163.00,19.55,19.00,27.60,297.50,163.00,19.55,19.00,27.60,262.00,163.00,19.47,262.00,163.00,19.47
2,BE,886,Wattenwil,297.50,194.00,22.80,19.50,23.00,297.50,194.00,22.80,19.50,23.00,262.00,194.00,22.54,262.00,194.00,22.54
2,BE,394,Wengi,297.50,185.00,19.55,20.00,28.00,297.50,185.00,19.55,20.00,28.00,262.00,185.00,19.61,262.00,185.00,19.61
2,BE,632,Wichtrach,297.50,164.00,18.40,18.00,23.00,297.50,164.00,18.40,18.00,23.00,262.00,164.00,18.35,262.00,164.00,18.35
2,BE,995,Wiedlisbach,297.50,182.00,20.70,19.00,27.60,297.50,182.00,20.70,19.00,27.60,262.00,182.00,20.28,262.00,182.00,20.28
2,BE,553,Wiggiswil,297.50,140.00,19.55,19.00,27.60,297.50,140.00,19.55,19.00,27.60,262.00,140.00,19.51,262.00,140.00,19.51
2,BE,594,Wilderswil,297.50,169.00,18.40,20.70,23.00,297.50,169.00,18.40,20.70,23.00,262.00,169.00,18.86,262.00,169.00,18.86
2,BE,554,Wiler bei Utzenstorf,297.50,170.00,19.00,19.00,27.60,297.50,170.00,19.00,19.00,27.60,262.00,170.00,19.02,262.00,170.00,19.02
2,BE,671,Wileroltigen,297.50,160.00,21.85,19.00,27.60,297.50,160.00,21.85,19.00,27.60,262.00,160.00,21.55,262.00,160.00,21.55
2,BE,423,Willadingen,297.50,159.00,22.00,19.00,27.60,297.50,159.00,22.00,19.00,27.60,262.00,159.00,21.77,262.00,159.00,21.77
2,BE,769,Wimmis,297.50,157.00,23.00,23.00,23.00,297.50,157.00,23.00,23.00,23.00,262.00,157.00,23.00,262.00,157.00,23.00
2,BE,360,Wohlen bei Bern,297.50,154.00,19.55,19.00,27.60,297.50,154.00,19.55,19.00,27.60,262.00,154.00,19.45,262.00,154.00,19.45
2,BE,627,Worb,297.50,170.00,23.00,19.00,27.60,297.50,170.00,23.00,19.00,27.60,262.00,170.00,22.14,262.00,170.00,22.14
2,BE,755,Worben,297.50,170.00,20.00,20.00,28.00,297.50,170.00,20.00,20.00,28.00,262.00,170.00,20.02,262.00,170.00,20.02
2,BE,345,Wynau,297.50,180.00,20.00,19.00,27.60,297.50,180.00,20.00,19.00,27.60,262.00,180.00,19.71,262.00,180.00,19.71
2,BE,424,Wynigen,297.50,175.00,20.70,20.70,27.60,297.50,175.00,20.70,20.70,27.60,262.00,175.00,20.71,262.00,175.00,20.71
2,BE,960,Wyssachen,297.50,190.00,23.00,19.00,27.60,297.50,190.00,23.00,19.00,27.60,262.00,190.00,22.59,262.00,190.00,22.59
2,BE,556,Zielebach,297.50,150.00,19.00,19.00,27.60,297.50,150.00,19.00,19.00,27.60,262.00,150.00,19.00,262.00,150.00,19.00
2,BE,361,Zollikofen,297.50,140.00,18.50,19.00,27.60,297.50,140.00,18.50,19.00,27.60,262.00,140.00,18.71,262.00,140.00,18.71
2,BE,557,Zuzwil (BE),297.50,164.00,21.80,19.00,27.60,297.50,164.00,21.80,19.00,27.60,262.00,164.00,21.48,262.00,164.00,21.48
2,BE,794,Zweisimmen,297.50,180.00,19.50,13.77,23.00,297.50,180.00,19.50,13.77,23.00,262.00,180.00,18.73,262.00,180.00,18.73
2,BE,628,Zäziwil,297.50,189.00,20.70,19.00,27.60,297.50,189.00,20.70,19.00,27.60,262.00,189.00,20.54,262.00,189.00,20.54
3,LU,1051,Adligenswil,155.00,195.00,25.00,22.00,31.00,155.00,195.00,25.00,22.00,31.00,155.00,217.68,0.00,155.00,217.68,0.00
3,LU,1021,Aesch (LU),155.00,180.00,22.00,35.00,31.00,155.00,180.00,22.00,35.00,31.00,155.00,212.73,0.00,155.00,212.73,0.00
3,LU,1121,Alberswil,155.00,205.00,35.00,29.00,31.00,155.00,205.00,35.00,29.00,31.00,155.00,234.78,0.00,155.00,234.78,0.00
3,LU,1122,Altbüron,155.00,240.00,23.00,41.00,31.00,155.00,240.00,23.00,41.00,31.00,155.00,277.35,0.00,155.00,277.35,0.00
3,LU,1123,Altishofen,155.00,185.00,23.00,28.00,31.00,155.00,185.00,23.00,28.00,31.00,155.00,212.56,0.00,155.00,212.56,0.00
3,LU,1023,Ballwil,155.00,150.00,22.00,25.00,31.00,155.00,150.00,22.00,25.00,31.00,155.00,174.74,0.00,155.00,174.74,0.00
3,LU,1081,Beromünster,155.00,185.00,25.00,30.00,31.00,155.00,185.00,25.00,30.00,31.00,155.00,214.48,0.00,155.00,214.48,0.00
3,LU,1052,Buchrain,155.00,195.00,25.00,25.65,31.00,155.00,195.00,25.00,25.65,31.00,155.00,220.56,0.00,155.00,220.56,0.00
3,LU,1083,Buttisholz,155.00,190.00,25.00,28.00,31.00,155.00,190.00,25.00,28.00,31.00,155.00,217.74,0.00,155.00,217.74,0.00
3,LU,1082,Büron,155.00,190.00,25.00,35.00,31.00,155.00,190.00,25.00,35.00,31.00,155.00,223.81,0.00,155.00,223.81,0.00
3,LU,1125,Dagmersellen,155.00,170.00,23.00,29.00,31.00,155.00,170.00,23.00,29.00,31.00,155.00,198.41,0.00,155.00,198.41,0.00
3,LU,1053,Dierikon,155.00,185.00,25.00,21.00,31.00,155.00,185.00,25.00,21.00,31.00,155.00,206.73,0.00,155.00,206.73,0.00
3,LU,1001,Doppleschwand,155.00,230.00,30.00,40.00,31.00,155.00,230.00,30.00,40.00,31.00,155.00,269.67,0.00,155.00,269.67,0.00
3,LU,1054,Ebikon,155.00,205.00,25.00,25.00,31.00,155.00,205.00,25.00,25.00,31.00,155.00,230.02,0.00,155.00,230.02,0.00
3,LU,1127,Egolzwil,155.00,200.00,25.00,29.00,31.00,155.00,200.00,25.00,29.00,31.00,155.00,228.57,0.00,155.00,228.57,0.00
3,LU,1084,Eich,155.00,120.00,25.00,21.00,31.00,155.00,120.00,25.00,21.00,31.00,155.00,141.53,0.00,155.00,141.53,0.00
3,LU,1024,Emmen,155.00,215.00,25.00,28.50,31.00,155.00,215.00,25.00,28.50,31.00,155.00,243.05,0.00,155.00,243.05,0.00
3,LU,1002,Entlebuch,155.00,210.00,30.00,40.00,31.00,155.00,210.00,30.00,40.00,31.00,155.00,249.29,0.00,155.00,249.29,0.00
3,LU,1025,Ermensee,155.00,195.00,22.00,28.00,31.00,155.00,195.00,22.00,28.00,31.00,155.00,222.40,0.00,155.00,222.40,0.00
3,LU,1026,Eschenbach (LU),155.00,140.00,22.00,25.00,31.00,155.00,140.00,22.00,25.00,31.00,155.00,164.74,0.00,155.00,164.74,0.00
3,LU,1010,Escholzmatt-Marbach,155.00,200.00,40.00,40.00,31.00,155.00,200.00,40.00,40.00,31.00,155.00,240.00,0.00,155.00,240.00,0.00
3,LU,1128,Ettiswil,155.00,215.00,35.00,29.00,31.00,155.00,215.00,35.00,29.00,31.00,155.00,244.50,0.00,155.00,244.50,0.00
3,LU,1129,Fischbach,155.00,220.00,35.00,41.00,31.00,155.00,220.00,35.00,41.00,31.00,155.00,259.74,0.00,155.00,259.74,0.00
3,LU,1004,Flühli,155.00,220.00,40.00,40.00,31.00,155.00,220.00,40.00,40.00,31.00,155.00,259.99,0.00,155.00,259.99,0.00
3,LU,1085,Geuensee,155.00,205.00,25.00,33.00,31.00,155.00,205.00,25.00,33.00,31.00,155.00,236.93,0.00,155.00,236.93,0.00
3,LU,1055,Gisikon,155.00,160.00,25.00,21.00,31.00,155.00,160.00,25.00,21.00,31.00,155.00,181.77,0.00,155.00,181.77,0.00
3,LU,1056,Greppen,155.00,185.00,25.00,35.00,31.00,155.00,185.00,25.00,35.00,31.00,155.00,217.89,0.00,155.00,217.89,0.00
3,LU,1131,Grossdietwil,155.00,230.00,23.00,41.00,31.00,155.00,230.00,23.00,41.00,31.00,155.00,268.20,0.00,155.00,268.20,0.00
3,LU,1086,Grosswangen,155.00,185.00,35.00,32.50,31.00,155.00,185.00,35.00,32.50,31.00,155.00,217.68,0.00,155.00,217.68,0.00
3,LU,1005,Hasle (LU),155.00,230.00,40.00,42.00,31.00,155.00,230.00,40.00,42.00,31.00,155.00,271.89,0.00,155.00,271.89,0.00
3,LU,1132,Hergiswil bei Willisau,155.00,200.00,35.00,45.00,31.00,155.00,200.00,35.00,45.00,31.00,155.00,244.22,0.00,155.00,244.22,0.00
3,LU,1088,Hildisrieden,155.00,150.00,22.00,27.00,31.00,155.00,150.00,22.00,27.00,31.00,155.00,176.28,0.00,155.00,176.28,0.00
3,LU,1030,Hitzkirch,155.00,180.00,22.00,28.00,31.00,155.00,180.00,22.00,28.00,31.00,155.00,207.16,0.00,155.00,207.16,0.00
3,LU,1031,Hochdorf,155.00,190.00,22.00,26.00,31.00,155.00,190.00,22.00,26.00,31.00,155.00,215.54,0.00,155.00,215.54,0.00
3,LU,1032,Hohenrain,155.00,210.00,22.00,45.00,31.00,155.00,210.00,22.00,45.00,31.00,155.00,252.63,0.00,155.00,252.63,0.00
3,LU,1058,Horw,155.00,145.00,25.00,25.00,31.00,155.00,145.00,25.00,25.00,31.00,155.00,170.01,0.00,155.00,170.01,0.00
3,LU,1033,Inwil,155.00,170.00,22.00,24.00,31.00,155.00,170.00,22.00,24.00,31.00,155.00,193.81,0.00,155.00,193.81,0.00
3,LU,1089,Knutwil,155.00,225.00,25.00,33.00,31.00,155.00,225.00,25.00,33.00,31.00,155.00,256.97,0.00,155.00,256.97,0.00
3,LU,1059,Kriens,155.00,190.00,25.00,25.00,31.00,155.00,190.00,25.00,25.00,31.00,155.00,215.02,0.00,155.00,215.02,0.00
3,LU,1135,Luthern,155.00,240.00,35.00,45.00,31.00,155.00,240.00,35.00,45.00,31.00,155.00,283.94,0.00,155.00,283.94,0.00
3,LU,1061,Luzern,155.00,155.00,25.00,25.00,31.00,155.00,155.00,25.00,25.00,31.00,155.00,180.03,0.00,155.00,180.03,0.00
3,LU,1062,Malters,155.00,195.00,25.00,30.00,31.00,155.00,195.00,25.00,30.00,31.00,155.00,224.46,0.00,155.00,224.46,0.00
3,LU,1091,Mauensee,155.00,190.00,25.00,25.00,31.00,155.00,190.00,25.00,25.00,31.00,155.00,215.02,0.00,155.00,215.02,0.00
3,LU,1063,Meggen,155.00,90.00,25.00,18.05,31.00,155.00,90.00,25.00,18.05,31.00,155.00,109.71,0.00,155.00,109.71,0.00
3,LU,1064,Meierskappel,155.00,195.00,25.00,35.00,31.00,155.00,195.00,25.00,35.00,31.00,155.00,227.82,0.00,155.00,227.82,0.00
3,LU,1136,Menznau,155.00,195.00,30.00,35.00,31.00,155.00,195.00,30.00,35.00,31.00,155.00,229.51,0.00,155.00,229.51,0.00
3,LU,1137,Nebikon,155.00,180.00,23.00,28.00,31.00,155.00,180.00,23.00,28.00,31.00,155.00,207.58,0.00,155.00,207.58,0.00
3,LU,1093,Neuenkirch,155.00,185.00,25.00,28.00,31.00,155.00,185.00,25.00,28.00,31.00,155.00,212.61,0.00,155.00,212.61,0.00
3,LU,1094,Nottwil,155.00,185.00,25.00,27.50,31.00,155.00,185.00,25.00,27.50,31.00,155.00,212.16,0.00,155.00,212.16,0.00
3,LU,1095,Oberkirch,155.00,155.00,25.00,21.00,31.00,155.00,155.00,25.00,21.00,31.00,155.00,176.53,0.00,155.00,176.53,0.00
3,LU,1139,Pfaffnau,155.00,220.00,26.50,40.00,31.00,155.00,220.00,26.50,40.00,31.00,155.00,256.73,0.00,155.00,256.73,0.00
3,LU,1037,Rain,155.00,160.00,22.00,28.00,31.00,155.00,160.00,22.00,28.00,31.00,155.00,187.43,0.00,155.00,187.43,0.00
3,LU,1140,Reiden,155.00,220.00,26.50,32.00,31.00,155.00,220.00,26.50,32.00,31.00,155.00,250.87,0.00,155.00,250.87,0.00
3,LU,1097,Rickenbach (LU),155.00,150.00,25.00,30.00,31.00,155.00,150.00,25.00,30.00,31.00,155.00,179.21,0.00,155.00,179.21,0.00
3,LU,1142,Roggliswil,155.00,210.00,26.50,40.00,31.00,155.00,210.00,26.50,40.00,31.00,155.00,248.07,0.00,155.00,248.07,0.00
3,LU,1007,Romoos,155.00,220.00,30.00,45.00,31.00,155.00,220.00,30.00,45.00,31.00,155.00,264.17,0.00,155.00,264.17,0.00
3,LU,1065,Root,155.00,150.00,25.00,21.00,31.00,155.00,150.00,25.00,21.00,31.00,155.00,171.52,0.00,155.00,171.52,0.00
3,LU,1040,Rothenburg,155.00,165.00,25.00,25.00,31.00,155.00,165.00,25.00,25.00,31.00,155.00,190.00,0.00,155.00,190.00,0.00
3,LU,1098,Ruswil,155.00,200.00,30.00,32.00,31.00,155.00,200.00,30.00,32.00,31.00,155.00,231.87,0.00,155.00,231.87,0.00
3,LU,1039,Römerswil,155.00,205.00,22.00,45.00,31.00,155.00,205.00,22.00,45.00,31.00,155.00,247.93,0.00,155.00,247.93,0.00
3,LU,1099,Schenkon,155.00,110.00,25.00,25.00,31.00,155.00,110.00,25.00,25.00,31.00,155.00,135.01,0.00,155.00,135.01,0.00
3,LU,1100,Schlierbach,155.00,165.00,25.00,35.00,31.00,155.00,165.00,25.00,35.00,31.00,155.00,198.96,0.00,155.00,198.96,0.00
